                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.61166,                0.54587,                 1.0624,                0.72033,                0.49495,                0.62695,                0.41478,                 1.2986,                 1.4837,                 1.6917,             0.00023511,             0.00023511,             0.00023511
                    147,                0.60322,                0.50338,                 1.0523,                0.61641,                 0.5861,                0.63894,                0.42118,                 1.3592,                 1.5451,                 1.7761,             0.00023099,             0.00023099,             0.00023099
                    148,                0.61463,                0.53863,                 1.0682,                0.65133,                0.57496,                 0.6373,                0.41464,                  1.392,                 1.5188,                 1.8007,             0.00022687,             0.00022687,             0.00022687
                    149,                0.61977,                0.53077,                 1.0808,                0.63255,                0.56249,                0.61809,                0.40027,                 1.4052,                 1.5892,                 1.8214,             0.00022274,             0.00022274,             0.00022274
                    150,                0.62235,                0.55803,                 1.0674,                  0.709,                0.53481,                0.61542,                0.40181,                 1.3844,                 1.5099,                 1.7963,             0.00021862,             0.00021862,             0.00021862
                    151,                0.57842,                0.52055,                 1.0558,                0.58847,                 0.5569,                0.61896,                0.39777,                 1.4501,                 1.4307,                 1.8913,              0.0002145,              0.0002145,              0.0002145
                    152,                0.57726,                0.53754,                 1.0538,                0.62065,                0.60661,                0.61989,                0.38647,                 1.4815,                 1.4843,                  1.946,             0.00021037,             0.00021037,             0.00021037
                    153,                0.58633,                0.54633,                 1.0556,                0.64418,                0.61888,                0.65069,                 0.4092,                 1.4471,                 1.4086,                 1.8426,             0.00020625,             0.00020625,             0.00020625
                    154,                0.59976,                0.54512,                 1.0542,                0.55555,                0.60464,                0.62334,                 0.3923,                 1.4066,                  1.553,                 1.8127,             0.00020213,             0.00020213,             0.00020213
                    155,                0.61079,                 0.5281,                 1.0542,                0.54901,                0.60454,                0.62773,                0.40184,                 1.4008,                  1.498,                 1.8353,               0.000198,               0.000198,               0.000198
                    156,                0.60576,                0.51449,                 1.0607,                0.62655,                0.54036,                0.62246,                0.39485,                 1.4592,                 1.6102,                 1.9312,             0.00019388,             0.00019388,             0.00019388
                    157,                0.57569,                0.50448,                 1.0392,                0.62046,                0.58304,                0.62825,                0.40081,                 1.4632,                 1.6364,                 2.0152,             0.00018976,             0.00018976,             0.00018976
                    158,                0.57724,                0.53881,                 1.0658,                0.67401,                0.52902,                0.62145,                0.39618,                 1.4492,                 1.5612,                 1.9604,             0.00018563,             0.00018563,             0.00018563
                    159,                0.60659,                0.53678,                 1.0657,                0.65168,                0.54927,                 0.6252,                0.39664,                 1.4752,                 1.5815,                  1.991,             0.00018151,             0.00018151,             0.00018151
                    160,                0.56605,                0.51814,                  1.053,                0.76139,                0.53222,                0.63318,                 0.4081,                 1.4295,                  1.572,                 1.9145,             0.00017739,             0.00017739,             0.00017739
                    161,                0.58599,                0.51103,                 1.0575,                0.66719,                0.53926,                0.62153,                0.39874,                 1.4449,                 1.5937,                 1.9369,             0.00017326,             0.00017326,             0.00017326
                    162,                0.56426,                0.48555,                 1.0254,                 0.6399,                0.58557,                0.62669,                0.39411,                  1.453,                 1.6234,                 1.9126,             0.00016914,             0.00016914,             0.00016914
                    163,                0.54938,                0.49062,                 1.0446,                0.72339,                0.54074,                0.61906,                0.39571,                 1.3886,                 1.5635,                 1.8294,             0.00016502,             0.00016502,             0.00016502
                    164,                0.58009,                0.49494,                 1.0392,                0.56479,                0.63093,                0.61186,                0.39058,                 1.4068,                 1.5138,                 1.8761,             0.00016089,             0.00016089,             0.00016089
                    165,                0.55522,                0.47933,                 1.0383,                0.62747,                0.53658,                0.60914,                0.39371,                 1.4036,                 1.5164,                 1.8521,             0.00015677,             0.00015677,             0.00015677
                    166,                0.57239,                0.51997,                 1.0632,                0.62294,                0.54703,                0.60089,                0.38641,                 1.3641,                 1.5735,                 1.8188,             0.00015265,             0.00015265,             0.00015265
                    167,                0.54757,                0.49036,                 1.0429,                0.55824,                0.61263,                0.59837,                 0.3827,                 1.3734,                 1.6344,                 1.8566,             0.00014852,             0.00014852,             0.00014852
                    168,                0.55091,                0.48032,                 1.0337,                0.62057,                  0.576,                0.60844,                0.39146,                 1.3854,                 1.5633,                 1.8741,              0.0001444,              0.0001444,              0.0001444
                    169,                 0.5486,                0.48188,                 1.0263,                0.61616,                0.61799,                0.61155,                0.39244,                 1.4789,                 1.5989,                 1.9855,             0.00014028,             0.00014028,             0.00014028
                    170,                  0.578,                0.52517,                 1.0432,                0.66101,                0.55547,                0.59748,                0.38466,                  1.372,                 1.6156,                 1.8215,             0.00013615,             0.00013615,             0.00013615
                    171,                0.54322,                0.48976,                 1.0214,                0.65943,                0.53744,                0.58349,                0.38033,                 1.3584,                 1.6501,                 1.8118,             0.00013203,             0.00013203,             0.00013203
                    172,                0.56075,                0.50987,                 1.0548,                0.55821,                0.61378,                0.58948,                0.38181,                 1.3813,                 1.6503,                 1.8468,             0.00012791,             0.00012791,             0.00012791
                    173,                0.55267,                 0.4865,                 1.0246,                0.64817,                0.57323,                0.59639,                0.38521,                 1.4008,                 1.5998,                 1.8611,             0.00012378,             0.00012378,             0.00012378
                    174,                0.54333,                0.48142,                 1.0187,                0.61088,                0.60105,                0.59565,                0.38597,                 1.3829,                 1.5594,                 1.8419,             0.00011966,             0.00011966,             0.00011966
                    175,                0.54656,                0.48197,                 1.0323,                0.57929,                0.56886,                0.58632,                0.38049,                 1.3663,                 1.5645,                 1.8083,             0.00011554,             0.00011554,             0.00011554
                    176,                0.52882,                0.47583,                 1.0241,                0.60732,                 0.5808,                0.60307,                0.39262,                 1.3578,                  1.541,                 1.7855,             0.00011141,             0.00011141,             0.00011141
                    177,                0.53171,                0.48875,                   1.03,                0.64646,                0.57323,                0.60365,                0.39375,                 1.3745,                 1.5196,                 1.8249,             0.00010729,             0.00010729,             0.00010729
                    178,                0.55297,                 0.4697,                 1.0302,                0.61151,                0.56945,                0.61584,                0.39558,                  1.369,                 1.5683,                 1.8228,             0.00010317,             0.00010317,             0.00010317
                    179,                0.54358,                0.45949,                 1.0338,                0.64849,                0.54595,                0.60243,                0.38504,                  1.387,                 1.5091,                  1.836,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    180,                0.51313,                0.46002,                 1.0232,                0.65112,                0.56323,                0.61792,                 0.3949,                 1.3566,                 1.5156,                 1.8019,              9.492e-05,              9.492e-05,              9.492e-05
                    181,                0.53088,                0.46355,                 1.0413,                0.65224,                0.56235,                 0.6107,                0.39586,                 1.3597,                 1.5522,                 1.8048,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    182,                0.53606,                0.46983,                 1.0332,                0.62276,                0.55803,                0.61101,                0.39952,                 1.3657,                 1.6152,                 1.8091,             8.6674e-05,             8.6674e-05,             8.6674e-05
                    183,                0.52567,                0.45353,                 1.0162,                0.64827,                0.53256,                0.61332,                0.39668,                 1.3422,                 1.6103,                 1.7858,              8.255e-05,              8.255e-05,              8.255e-05
                    184,                0.54321,                0.46222,                 1.0158,                0.67559,                0.52398,                 0.6114,                0.40273,                 1.3457,                 1.6143,                 1.8002,             7.8427e-05,             7.8427e-05,             7.8427e-05
                    185,                0.50786,                0.44538,                 1.0094,                0.63415,                0.56122,                0.60932,                0.39744,                 1.3729,                 1.5745,                 1.8396,             7.4304e-05,             7.4304e-05,             7.4304e-05
                    186,                0.49409,                0.44077,                 1.0127,                0.65008,                0.55467,                0.61174,                0.40001,                 1.3831,                 1.5766,                 1.8386,              7.018e-05,              7.018e-05,              7.018e-05
                    187,                0.50439,                0.44133,                0.99815,                0.58886,                0.61163,                0.60916,                  0.397,                 1.3834,                 1.5664,                  1.847,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    188,                0.48373,                 0.4212,                0.99305,                0.67123,                0.55923,                0.61717,                0.39889,                 1.3864,                 1.5963,                 1.8426,             6.1934e-05,             6.1934e-05,             6.1934e-05
                    189,                0.50899,                0.45846,                 1.0064,                0.66662,                0.57039,                0.62102,                0.40224,                 1.3788,                 1.6036,                 1.8322,              5.781e-05,              5.781e-05,              5.781e-05
                    190,                0.52182,                0.43927,                  1.016,                 0.6594,                0.57851,                0.62396,                0.40123,                 1.3714,                 1.5469,                 1.8333,             5.3687e-05,             5.3687e-05,             5.3687e-05
                    191,                0.42243,                0.38539,                 0.9602,                 0.7257,                0.55988,                0.62358,                0.40565,                 1.3713,                 1.5649,                 1.8479,             4.9564e-05,             4.9564e-05,             4.9564e-05
                    192,                0.41639,                0.35261,                0.95181,                0.69931,                0.54946,                0.60699,                0.38923,                 1.4065,                 1.6346,                 1.9129,              4.544e-05,              4.544e-05,              4.544e-05
                    193,                0.39339,                0.33276,                0.93211,                0.65098,                0.56634,                0.60308,                0.39215,                 1.4255,                  1.671,                 1.9372,             4.1317e-05,             4.1317e-05,             4.1317e-05
                    194,                0.39368,                 0.3298,                0.93594,                 0.6911,                0.54393,                0.60726,                0.39368,                  1.384,                 1.5892,                 1.8852,             3.7193e-05,             3.7193e-05,             3.7193e-05
                    195,                0.37498,                 0.2995,                0.92428,                0.71603,                0.54974,                0.62229,                0.40579,                  1.353,                 1.5247,                 1.8436,              3.307e-05,              3.307e-05,              3.307e-05
                    196,                0.36998,                0.30168,                 0.9292,                0.65881,                0.56622,                 0.6125,                0.40016,                 1.3478,                 1.5119,                 1.8372,             2.8947e-05,             2.8947e-05,             2.8947e-05
                    197,                0.38072,                0.29995,                0.92757,                0.73553,                0.54514,                0.61627,                 0.4007,                 1.3533,                 1.5098,                 1.8499,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    198,                0.38211,                0.30284,                0.91586,                0.72696,                0.55379,                0.62385,                0.40562,                  1.361,                 1.5152,                 1.8686,               2.07e-05,               2.07e-05,               2.07e-05
                    199,                0.36019,                0.28682,                 0.9025,                0.65979,                0.58326,                 0.6184,                0.40465,                 1.3576,                 1.5074,                 1.8592,             1.6577e-05,             1.6577e-05,             1.6577e-05
                    200,                0.35792,                0.28053,                0.92104,                0.66981,                0.56484,                0.61362,                0.40141,                 1.3672,                 1.5452,                 1.8731,             1.2453e-05,             1.2453e-05,             1.2453e-05
