                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    717,                0.43415,                0.32441,                0.99043,                0.75611,                0.56662,                 0.6163,                0.39321,                 1.3666,                 1.4128,                 2.2031,              0.0029116,              0.0029116,              0.0029116
                    718,                0.43492,                 0.3141,                0.98528,                0.75735,                0.56658,                0.61642,                0.39142,                 1.3667,                 1.4121,                 2.2033,              0.0029017,              0.0029017,              0.0029017
                    719,                 0.4357,                 0.3283,                0.99244,                0.75663,                0.56665,                0.61638,                0.39131,                 1.3668,                  1.413,                 2.2036,              0.0028918,              0.0028918,              0.0028918
                    720,                0.44153,                0.32726,                0.98741,                0.75661,                0.56663,                 0.6167,                0.39349,                 1.3664,                 1.4113,                 2.2037,              0.0028819,              0.0028819,              0.0028819
                    721,                0.43859,                0.32833,                0.99041,                0.75673,                0.56617,                0.61626,                0.39296,                 1.3665,                 1.4127,                 2.2042,               0.002872,               0.002872,               0.002872
                    722,                0.43158,                0.32742,                0.98956,                0.75719,                0.56526,                0.61613,                0.39337,                 1.3674,                 1.4142,                 2.2056,              0.0028621,              0.0028621,              0.0028621
                    723,                0.43884,                0.32981,                0.98319,                0.75716,                0.56533,                0.61612,                0.39332,                 1.3675,                 1.4145,                 2.2057,              0.0028522,              0.0028522,              0.0028522
                    724,                0.43186,                0.32544,                0.98695,                0.75899,                0.56498,                0.61533,                0.39308,                 1.3666,                 1.4148,                 2.2052,              0.0028423,              0.0028423,              0.0028423
                    725,                0.43011,                0.32604,                0.98487,                0.75922,                0.56481,                0.61535,                0.39343,                 1.3672,                 1.4151,                 2.2056,              0.0028324,              0.0028324,              0.0028324
                    726,                0.43265,                0.32043,                0.98743,                0.76099,                0.56309,                0.61517,                0.39298,                 1.3676,                  1.416,                 2.2066,              0.0028225,              0.0028225,              0.0028225
                    727,                0.43074,                0.31768,                0.98472,                 0.7606,                0.56313,                0.61512,                 0.3936,                 1.3669,                 1.4152,                 2.2064,              0.0028126,              0.0028126,              0.0028126
                    728,                0.42106,                0.31703,                0.98231,                0.76176,                0.56261,                0.61537,                0.39472,                 1.3677,                 1.4154,                 2.2067,              0.0028027,              0.0028027,              0.0028027
                    729,                0.43173,                0.32457,                0.98698,                0.76219,                0.56303,                0.61529,                0.39386,                 1.3679,                 1.4157,                 2.2069,              0.0027928,              0.0027928,              0.0027928
                    730,                0.43086,                0.32091,                0.98932,                0.76253,                0.56298,                0.61481,                  0.393,                  1.368,                 1.4162,                 2.2078,              0.0027829,              0.0027829,              0.0027829
                    731,                0.44094,                0.33022,                 0.9855,                 0.7629,                0.56284,                0.61505,                0.39329,                 1.3663,                 1.4164,                 2.2058,               0.002773,               0.002773,               0.002773
                    732,                0.43311,                0.32317,                0.98886,                0.76303,                0.56279,                0.61491,                 0.3932,                 1.3669,                 1.4157,                 2.2063,              0.0027631,              0.0027631,              0.0027631
                    733,                0.42726,                  0.323,                0.98562,                0.75634,                0.56105,                0.61496,                0.39312,                 1.3665,                 1.4158,                 2.2059,              0.0027532,              0.0027532,              0.0027532
                    734,                0.43636,                0.32287,                0.99007,                0.75686,                0.56088,                  0.615,                0.39254,                 1.3667,                 1.4158,                 2.2065,              0.0027433,              0.0027433,              0.0027433
                    735,                0.42655,                0.31522,                0.98273,                0.75693,                0.56057,                0.61455,                0.39315,                 1.3664,                 1.4171,                 2.2064,              0.0027334,              0.0027334,              0.0027334
                    736,                0.42982,                0.32422,                0.98936,                0.75513,                0.55949,                0.61344,                0.39317,                 1.3667,                 1.4183,                 2.2067,              0.0027235,              0.0027235,              0.0027235
                    737,                0.42097,                0.31247,                 0.9822,                 0.7559,                0.55934,                0.61222,                0.39232,                 1.3668,                 1.4172,                 2.2077,              0.0027136,              0.0027136,              0.0027136
                    738,                0.43307,                0.31199,                0.98243,                0.75567,                0.55923,                0.61336,                0.39315,                 1.3666,                 1.4165,                  2.208,              0.0027037,              0.0027037,              0.0027037
                    739,                 0.4313,                0.31753,                0.99167,                0.75649,                0.55929,                0.61416,                0.39375,                  1.367,                 1.4184,                 2.2086,              0.0026938,              0.0026938,              0.0026938
                    740,                0.43755,                0.31982,                0.99149,                0.75569,                0.55918,                0.61346,                0.39342,                  1.367,                  1.419,                 2.2091,              0.0026839,              0.0026839,              0.0026839
                    741,                0.42707,                0.31838,                0.98451,                0.75634,                0.55909,                0.61392,                0.39299,                  1.367,                 1.4198,                 2.2091,               0.002674,               0.002674,               0.002674
                    742,                0.42811,                0.32157,                0.98342,                0.75688,                0.55905,                0.61417,                0.39312,                  1.367,                 1.4199,                 2.2094,              0.0026641,              0.0026641,              0.0026641
                    743,                0.43034,                0.31883,                0.98702,                0.75602,                 0.5591,                0.61381,                0.39249,                 1.3672,                 1.4196,                 2.2102,              0.0026542,              0.0026542,              0.0026542
                    744,                0.42741,                0.32082,                0.98835,                0.75539,                0.55889,                0.61432,                0.39331,                 1.3673,                 1.4211,                 2.2108,              0.0026443,              0.0026443,              0.0026443
                    745,                0.43283,                0.32712,                0.98214,                0.76102,                0.55619,                0.61389,                0.39276,                 1.3669,                 1.4223,                 2.2106,              0.0026344,              0.0026344,              0.0026344
                    746,                0.42431,                0.30838,                0.97663,                0.76169,                0.55601,                0.61471,                  0.393,                 1.3667,                 1.4237,                 2.2106,              0.0026245,              0.0026245,              0.0026245
                    747,                0.42544,                 0.3176,                 0.9785,                0.76154,                0.55589,                0.61371,                0.39251,                 1.3693,                 1.4228,                 2.2144,              0.0026146,              0.0026146,              0.0026146
                    748,                0.42568,                0.31614,                0.97931,                0.76122,                0.55598,                0.61317,                 0.3927,                 1.3691,                  1.423,                 2.2144,              0.0026047,              0.0026047,              0.0026047
                    749,                0.42742,                0.31714,                0.98398,                0.76176,                0.55591,                0.61456,                0.39299,                 1.3689,                 1.4227,                 2.2149,              0.0025948,              0.0025948,              0.0025948
                    750,                0.42597,                0.32094,                0.98259,                 0.7621,                0.55604,                0.61458,                0.39236,                 1.3694,                 1.4254,                 2.2152,              0.0025849,              0.0025849,              0.0025849
                    751,                0.41751,                0.31638,                0.98721,                0.76172,                0.55601,                  0.615,                0.39263,                 1.3689,                 1.4247,                 2.2151,               0.002575,               0.002575,               0.002575
                    752,                0.42257,                 0.3125,                0.97827,                0.76147,                0.55625,                0.61505,                0.39256,                 1.3694,                  1.427,                 2.2155,              0.0025651,              0.0025651,              0.0025651
                    753,                0.42615,                0.31947,                0.98293,                0.76101,                0.55637,                0.61481,                0.39314,                 1.3695,                 1.4266,                 2.2159,              0.0025552,              0.0025552,              0.0025552
                    754,                0.42312,                0.32188,                 0.9821,                0.76094,                0.55623,                0.61462,                0.39286,                 1.3693,                 1.4261,                 2.2159,              0.0025453,              0.0025453,              0.0025453
                    755,                 0.4244,                0.31656,                0.97236,                0.76027,                0.55722,                0.61501,                0.39275,                 1.3686,                 1.4243,                 2.2159,              0.0025354,              0.0025354,              0.0025354
                    756,                0.43084,                0.31918,                0.98574,                0.75941,                0.55721,                0.61559,                0.39342,                  1.369,                  1.424,                 2.2164,              0.0025255,              0.0025255,              0.0025255
                    757,                0.42054,                0.31455,                0.98411,                0.75871,                0.55714,                0.61624,                0.39323,                 1.3692,                  1.423,                 2.2165,              0.0025156,              0.0025156,              0.0025156
                    758,                0.42089,                0.31704,                0.98452,                0.75888,                0.55594,                0.61492,                0.39334,                 1.3692,                 1.4237,                 2.2166,              0.0025057,              0.0025057,              0.0025057
                    759,                0.41848,                 0.3235,                0.98128,                0.75891,                0.55593,                0.61445,                0.39229,                 1.3694,                 1.4227,                 2.2169,              0.0024958,              0.0024958,              0.0024958
                    760,                0.42257,                0.31138,                0.98478,                0.75805,                0.55298,                0.61388,                0.39216,                 1.3695,                 1.4232,                 2.2173,              0.0024859,              0.0024859,              0.0024859
                    761,                0.41996,                0.31342,                0.98037,                0.75915,                0.55811,                0.61669,                0.39442,                   1.37,                 1.4231,                 2.2179,               0.002476,               0.002476,               0.002476
                    762,                0.41538,                0.31711,                 0.9821,                0.75856,                0.55707,                0.61619,                0.39415,                 1.3698,                 1.4249,                 2.2184,              0.0024661,              0.0024661,              0.0024661
                    763,                0.42026,                0.31001,                0.97861,                0.75981,                0.55806,                0.61618,                 0.3947,                 1.3701,                 1.4244,                 2.2187,              0.0024562,              0.0024562,              0.0024562
                    764,                 0.4199,                0.31604,                 0.9855,                0.75905,                0.55512,                0.61337,                0.39423,                 1.3697,                 1.4242,                  2.219,              0.0024463,              0.0024463,              0.0024463
                    765,                 0.4203,                0.30805,                0.97619,                0.76065,                0.55586,                0.61326,                0.39389,                 1.3705,                 1.4252,                 2.2199,              0.0024364,              0.0024364,              0.0024364
                    766,                0.41886,                0.31649,                0.98446,                 0.7596,                0.55253,                0.61297,                0.39346,                 1.3703,                 1.4258,                 2.2197,              0.0024265,              0.0024265,              0.0024265
                    767,                0.42501,                0.31932,                0.98336,                0.76026,                0.55596,                0.61507,                 0.3934,                 1.3711,                 1.4276,                 2.2205,              0.0024166,              0.0024166,              0.0024166
                    768,                 0.4128,                0.30431,                0.97803,                0.75942,                0.55301,                0.61276,                0.39293,                 1.3711,                  1.428,                 2.2204,              0.0024067,              0.0024067,              0.0024067
                    769,                0.41147,                0.30779,                0.97627,                0.75897,                0.55327,                0.61361,                0.39347,                 1.3708,                 1.4273,                 2.2213,              0.0023968,              0.0023968,              0.0023968
                    770,                0.42145,                0.30987,                0.98249,                 0.7602,                0.55326,                0.61365,                0.39361,                  1.371,                  1.427,                 2.2217,              0.0023869,              0.0023869,              0.0023869
                    771,                0.41936,                0.31793,                0.98054,                0.75796,                0.55599,                0.61402,                0.39219,                 1.3708,                 1.4263,                 2.2223,               0.002377,               0.002377,               0.002377
                    772,                0.41022,                0.30673,                0.97236,                0.75925,                0.55324,                0.61255,                0.39261,                 1.3708,                 1.4285,                 2.2222,              0.0023671,              0.0023671,              0.0023671
                    773,                0.41115,                0.30545,                0.97787,                0.75748,                0.55597,                0.61533,                0.39316,                 1.3709,                 1.4279,                 2.2233,              0.0023572,              0.0023572,              0.0023572
                    774,                 0.4116,                0.30342,                0.97707,                0.75781,                0.55591,                0.61516,                0.39263,                  1.371,                 1.4296,                 2.2238,              0.0023473,              0.0023473,              0.0023473
                    775,                0.42027,                0.31352,                0.98354,                0.75681,                0.55642,                0.61314,                0.39351,                 1.3709,                 1.4286,                 2.2236,              0.0023374,              0.0023374,              0.0023374
                    776,                0.42024,                0.32013,                0.98381,                0.75664,                0.55639,                0.61366,                0.39369,                 1.3715,                 1.4296,                 2.2241,              0.0023275,              0.0023275,              0.0023275
                    777,                0.41735,                0.31163,                0.98328,                0.75686,                0.55635,                0.61372,                0.39371,                 1.3713,                 1.4284,                 2.2243,              0.0023176,              0.0023176,              0.0023176
                    778,                0.41719,                0.30799,                0.97645,                0.75676,                0.55642,                0.61318,                0.39354,                 1.3713,                 1.4289,                 2.2242,              0.0023077,              0.0023077,              0.0023077
                    779,                 0.4164,                0.31116,                0.97599,                0.75633,                0.55649,                0.61407,                0.39331,                 1.3717,                 1.4303,                  2.224,              0.0022978,              0.0022978,              0.0022978
                    780,                0.41998,                0.31021,                0.97652,                0.75695,                0.55639,                0.61282,                0.39219,                 1.3716,                 1.4306,                 2.2243,              0.0022879,              0.0022879,              0.0022879
                    781,                0.41248,                0.30867,                0.97431,                0.75705,                0.55647,                0.61275,                0.39195,                 1.3721,                 1.4306,                 2.2245,               0.002278,               0.002278,               0.002278
                    782,                0.40852,                0.30445,                 0.9783,                0.75788,                0.55639,                0.61229,                0.39185,                 1.3727,                 1.4312,                 2.2252,              0.0022681,              0.0022681,              0.0022681
                    783,                0.41158,                0.30613,                0.97728,                0.75902,                0.55627,                0.61278,                  0.391,                 1.3726,                 1.4311,                 2.2255,              0.0022582,              0.0022582,              0.0022582
                    784,                0.41766,                0.30932,                0.97803,                0.75867,                 0.5556,                0.61229,                0.39222,                 1.3727,                 1.4319,                 2.2255,              0.0022483,              0.0022483,              0.0022483
                    785,                0.41245,                0.30546,                0.97439,                0.76058,                0.55619,                0.61149,                0.39147,                 1.3729,                 1.4318,                 2.2266,              0.0022384,              0.0022384,              0.0022384
                    786,                0.41199,                0.30444,                0.97276,                0.76068,                 0.5559,                0.62011,                0.39637,                 1.3733,                 1.4348,                 2.2266,              0.0022285,              0.0022285,              0.0022285
                    787,                0.41276,                0.30827,                0.97502,                0.76078,                0.55605,                0.62024,                0.39671,                 1.3735,                 1.4344,                 2.2275,              0.0022186,              0.0022186,              0.0022186
                    788,                0.41235,                0.30563,                0.98147,                0.76114,                0.55601,                0.61226,                0.39202,                 1.3738,                 1.4332,                 2.2284,              0.0022087,              0.0022087,              0.0022087
                    789,                0.40844,                0.30325,                0.97578,                 0.7611,                0.55599,                0.61198,                0.39114,                 1.3742,                  1.436,                  2.228,              0.0021988,              0.0021988,              0.0021988
                    790,                0.40748,                0.30804,                0.97391,                0.76125,                0.55589,                0.61102,                0.39057,                 1.3739,                 1.4343,                 2.2283,              0.0021889,              0.0021889,              0.0021889
                    791,                0.40593,                0.30174,                0.97117,                0.76152,                0.55582,                 0.6189,                0.39509,                 1.3747,                 1.4346,                 2.2298,               0.002179,               0.002179,               0.002179
                    792,                0.40452,                0.30017,                0.97755,                0.76137,                0.55592,                0.61107,                0.39033,                 1.3748,                 1.4359,                 2.2301,              0.0021691,              0.0021691,              0.0021691
                    793,                0.40129,                0.30152,                0.97629,                0.76131,                0.55587,                 0.6111,                0.39077,                 1.3748,                 1.4344,                 2.2304,              0.0021592,              0.0021592,              0.0021592
                    794,                0.40877,                0.30883,                0.97664,                0.76114,                0.55552,                0.61129,                0.39098,                 1.3746,                 1.4353,                 2.2307,              0.0021493,              0.0021493,              0.0021493
                    795,                0.41343,                0.30627,                0.97704,                0.76119,                0.55567,                0.60958,                0.38948,                  1.375,                 1.4376,                  2.231,              0.0021394,              0.0021394,              0.0021394
                    796,                0.41345,                0.30487,                 0.9735,                0.76126,                0.55567,                0.61051,                0.39026,                 1.3743,                 1.4378,                  2.231,              0.0021295,              0.0021295,              0.0021295
                    797,                0.40831,                0.30488,                0.97676,                0.75998,                0.55498,                0.60986,                0.38985,                 1.3747,                 1.4364,                 2.2303,              0.0021196,              0.0021196,              0.0021196
                    798,                0.40074,                0.30115,                0.96975,                 0.7595,                0.55377,                0.60888,                0.38911,                 1.3744,                 1.4359,                 2.2299,              0.0021097,              0.0021097,              0.0021097
                    799,                0.40882,                 0.3051,                0.97556,                0.76004,                0.55358,                0.60842,                0.38887,                 1.3737,                 1.4368,                 2.2295,              0.0020998,              0.0020998,              0.0020998
                    800,                0.40362,                0.29733,                 0.9713,                0.73975,                0.55453,                  0.607,                0.38794,                 1.3742,                 1.4352,                 2.2307,              0.0020899,              0.0020899,              0.0020899
                    801,                 0.3997,                0.30201,                0.97528,                0.76086,                0.55009,                0.60828,                0.38803,                 1.3747,                  1.436,                 2.2316,                0.00208,                0.00208,                0.00208
                    802,                0.40807,                0.29516,                0.97578,                 0.7358,                0.55453,                0.60725,                0.38815,                 1.3744,                 1.4369,                 2.2313,              0.0020701,              0.0020701,              0.0020701
                    803,                0.39896,                0.29654,                 0.9765,                0.73476,                0.55456,                0.60748,                0.38807,                 1.3753,                 1.4376,                 2.2325,              0.0020602,              0.0020602,              0.0020602
                    804,                0.40518,                 0.2989,                0.97603,                0.73453,                0.55459,                0.60725,                 0.3882,                 1.3754,                 1.4368,                 2.2326,              0.0020503,              0.0020503,              0.0020503
                    805,                0.40897,                0.29898,                0.96868,                0.73455,                0.55462,                0.60717,                 0.3879,                 1.3755,                 1.4368,                 2.2327,              0.0020404,              0.0020404,              0.0020404
                    806,                0.40179,                0.30537,                0.96871,                0.73436,                0.55467,                0.60655,                0.38711,                 1.3748,                 1.4374,                 2.2315,              0.0020305,              0.0020305,              0.0020305
                    807,                0.40447,                0.29704,                0.96853,                0.73491,                0.55462,                0.60632,                0.38673,                 1.3736,                 1.4383,                 2.2307,              0.0020206,              0.0020206,              0.0020206
                    808,                0.40771,                0.30613,                0.97647,                0.73469,                0.55587,                0.60696,                0.38913,                 1.3731,                 1.4385,                 2.2311,              0.0020107,              0.0020107,              0.0020107
                    809,                0.39859,                0.29479,                0.97184,                0.73479,                0.55584,                0.60688,                0.38924,                 1.3734,                 1.4392,                 2.2318,              0.0020008,              0.0020008,              0.0020008
                    810,                 0.4067,                0.30563,                0.97115,                0.73444,                0.55593,                0.60725,                0.38858,                 1.3728,                 1.4398,                 2.2307,              0.0019909,              0.0019909,              0.0019909
                    811,                0.40404,                0.29288,                0.97405,                0.73478,                0.55592,                0.60696,                0.38843,                 1.3732,                 1.4412,                   2.23,               0.001981,               0.001981,               0.001981
                    812,                0.40467,                0.30238,                0.97863,                0.73523,                0.55616,                0.60641,                 0.3886,                 1.3726,                 1.4423,                  2.229,              0.0019711,              0.0019711,              0.0019711
                    813,                0.40494,                0.30386,                0.97427,                0.73561,                0.55583,                 0.6069,                0.38861,                 1.3728,                 1.4419,                 2.2293,              0.0019612,              0.0019612,              0.0019612
                    814,                0.39665,                0.29471,                0.96901,                0.73649,                0.55575,                0.60514,                0.38708,                 1.3729,                 1.4431,                 2.2296,              0.0019513,              0.0019513,              0.0019513
                    815,                0.39985,                0.29023,                0.96714,                0.73596,                0.55579,                0.60556,                0.38734,                 1.3727,                 1.4431,                 2.2299,              0.0019414,              0.0019414,              0.0019414
                    816,                 0.4051,                0.30033,                0.97506,                0.73452,                 0.5743,                0.61008,                0.39081,                 1.3725,                 1.4438,                 2.2293,              0.0019315,              0.0019315,              0.0019315
                    817,                0.39544,                 0.2948,                0.97056,                 0.7358,                0.57497,                0.60993,                0.39023,                 1.3728,                 1.4455,                 2.2296,              0.0019216,              0.0019216,              0.0019216
                    818,                0.39815,                0.29349,                0.97237,                0.73413,                0.57371,                0.60936,                0.39025,                 1.3731,                 1.4472,                 2.2294,              0.0019117,              0.0019117,              0.0019117
                    819,                0.39723,                0.29235,                0.96361,                0.73403,                 0.5734,                0.60956,                0.39055,                  1.373,                 1.4448,                 2.2293,              0.0019018,              0.0019018,              0.0019018
                    820,                0.39724,                0.29662,                  0.969,                0.73544,                0.57427,                0.60964,                0.39084,                 1.3726,                 1.4468,                 2.2292,              0.0018919,              0.0018919,              0.0018919
                    821,                0.39994,                0.29548,                0.97647,                0.73561,                0.57373,                 0.6092,                0.38892,                 1.3725,                 1.4453,                 2.2296,               0.001882,               0.001882,               0.001882
                    822,                0.39174,                0.29874,                0.97078,                0.73399,                0.57336,                0.60919,                 0.3914,                 1.3722,                 1.4463,                 2.2289,              0.0018721,              0.0018721,              0.0018721
                    823,                0.39551,                0.29571,                0.96669,                0.73426,                0.57348,                0.60933,                0.39033,                 1.3723,                 1.4455,                 2.2291,              0.0018622,              0.0018622,              0.0018622
                    824,                0.39506,                0.28928,                0.96761,                0.73353,                 0.5732,                0.61017,                 0.3926,                 1.3717,                 1.4451,                  2.228,              0.0018523,              0.0018523,              0.0018523
                    825,                0.39887,                0.29665,                0.96706,                0.73408,                0.57348,                0.60932,                0.39113,                 1.3711,                  1.446,                 2.2278,              0.0018424,              0.0018424,              0.0018424
                    826,                0.39331,                0.29568,                0.96807,                0.73429,                0.57331,                0.60936,                0.38969,                 1.3707,                 1.4468,                 2.2266,              0.0018325,              0.0018325,              0.0018325
                    827,                0.39384,                0.29415,                 0.9669,                0.73406,                0.57336,                0.60981,                0.38959,                  1.371,                 1.4477,                 2.2269,              0.0018226,              0.0018226,              0.0018226
                    828,                0.38974,                0.28906,                0.96498,                0.73502,                0.57303,                0.60969,                0.38965,                 1.3711,                 1.4466,                 2.2268,              0.0018127,              0.0018127,              0.0018127
                    829,                0.39737,                0.29775,                 0.9636,                0.73515,                0.57299,                0.60964,                0.38911,                 1.3708,                 1.4467,                 2.2279,              0.0018028,              0.0018028,              0.0018028
                    830,                0.38785,                0.29281,                 0.9657,                0.73557,                0.57308,                0.61076,                0.39002,                 1.3707,                 1.4469,                 2.2274,              0.0017929,              0.0017929,              0.0017929
                    831,                0.40195,                0.29462,                0.96543,                0.73031,                0.57498,                0.60981,                0.38971,                 1.3706,                 1.4463,                 2.2275,               0.001783,               0.001783,               0.001783
                    832,                 0.3959,                0.29487,                0.97659,                0.73602,                0.57323,                 0.6112,                0.39224,                 1.3704,                 1.4468,                 2.2274,              0.0017731,              0.0017731,              0.0017731
                    833,                0.39479,                0.29673,                0.96586,                0.72916,                0.57515,                 0.6111,                0.39263,                 1.3702,                 1.4461,                  2.228,              0.0017632,              0.0017632,              0.0017632
                    834,                0.40013,                0.29261,                0.97108,                0.72847,                0.57576,                0.61074,                0.39065,                 1.3703,                 1.4447,                 2.2279,              0.0017533,              0.0017533,              0.0017533
                    835,                0.38616,                0.29252,                0.96586,                0.72853,                0.57586,                0.61062,                0.39101,                 1.3701,                 1.4439,                 2.2285,              0.0017434,              0.0017434,              0.0017434
                    836,                0.38965,                0.29288,                0.96605,                0.72437,                0.57868,                0.61082,                0.39113,                 1.3702,                 1.4448,                 2.2289,              0.0017335,              0.0017335,              0.0017335
                    837,                0.38785,                0.28991,                0.96747,                0.72378,                0.57854,                0.61116,                0.39279,                 1.3705,                 1.4443,                 2.2288,              0.0017236,              0.0017236,              0.0017236
                    838,                0.40304,                0.29509,                0.96954,                0.72305,                0.57842,                0.61118,                0.39331,                 1.3704,                 1.4431,                 2.2289,              0.0017137,              0.0017137,              0.0017137
                    839,                0.40122,                0.29471,                0.96964,                  0.723,                0.57832,                0.61095,                0.39337,                 1.3706,                  1.441,                 2.2292,              0.0017038,              0.0017038,              0.0017038
                    840,                0.39162,                0.28714,                0.96353,                0.72052,                0.57816,                 0.6113,                0.39307,                 1.3702,                 1.4399,                  2.229,              0.0016939,              0.0016939,              0.0016939
                    841,                0.38872,                0.29208,                0.97077,                0.72184,                0.57788,                0.61127,                0.39329,                 1.3708,                 1.4403,                   2.23,               0.001684,               0.001684,               0.001684
                    842,                0.38948,                0.29547,                0.96315,                 0.7228,                0.57755,                0.61143,                0.39387,                 1.3708,                 1.4393,                 2.2306,              0.0016741,              0.0016741,              0.0016741
                    843,                0.38538,                0.28175,                0.96166,                0.75385,                0.56434,                0.61358,                0.39408,                 1.3704,                 1.4387,                 2.2313,              0.0016642,              0.0016642,              0.0016642
                    844,                0.38853,                0.28776,                0.96341,                0.75422,                0.56433,                0.61337,                0.39465,                 1.3707,                 1.4383,                 2.2323,              0.0016543,              0.0016543,              0.0016543
                    845,                0.38425,                0.28462,                0.97018,                0.75412,                0.56453,                 0.6132,                0.39444,                 1.3706,                 1.4371,                 2.2332,              0.0016444,              0.0016444,              0.0016444
                    846,                0.39337,                0.29539,                0.97037,                0.75326,                0.56475,                0.61329,                0.39435,                 1.3711,                 1.4367,                 2.2335,              0.0016345,              0.0016345,              0.0016345
                    847,                0.38357,                0.28577,                0.96751,                0.76322,                0.56154,                0.61421,                0.39473,                  1.371,                 1.4378,                 2.2334,              0.0016246,              0.0016246,              0.0016246
                    848,                0.38688,                0.28272,                0.96801,                0.75279,                0.56487,                  0.613,                0.39403,                 1.3713,                 1.4353,                 2.2338,              0.0016147,              0.0016147,              0.0016147
                    849,                0.39062,                0.28242,                0.96483,                0.75174,                 0.5652,                0.61312,                 0.3939,                 1.3712,                 1.4367,                  2.235,              0.0016048,              0.0016048,              0.0016048
                    850,                  0.383,                0.28722,                0.96411,                0.75124,                0.56544,                0.61295,                0.39368,                 1.3716,                 1.4358,                 2.2358,              0.0015949,              0.0015949,              0.0015949
